Time(sec),PID,PNAME,CPU(%),NUM THREADS,MEMORY(MB),MEMORY(%),READ_IO(#),WRITE_IO(#),READ_IO(KB),WRITE_IO(KB)
7.959912300109863,1752,fontdrvhost.exe,0.14,5,6.105,0.04,0,0,0.000,0.000
7.959912300109863,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
7.959912300109863,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
7.959912300109863,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
7.959912300109863,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
7.959912300109863,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
10.919876098632812,5632,MsMpEng.exe,12.31,59,269.633,1.67,427,9,11886.675,16.181
10.919876098632812,9528,python.exe,10.71,17,76.016,0.47,0,0,0.000,0.000
10.919876098632812,1412,dwm.exe,1.55,22,111.684,0.69,269,0,3.152,0.000
10.919876098632812,4,System,0.62,238,22.441,0.14,0,5,0.000,101.000
10.919876098632812,16164,chrome.exe,0.25,16,142.480,0.88,2,1,0.648,0.180
10.919876098632812,5616,svchost.exe,0.20,24,19.703,0.12,0,3,0.000,117.199
10.919876098632812,5608,influxd.exe,0.20,18,36.418,0.23,0,0,0.000,0.000
10.919876098632812,5308,SmartNote.Service.exe,0.20,5,7.238,0.04,0,0,0.000,0.000
10.919876098632812,1884,svchost.exe,0.14,11,17.844,0.11,0,0,0.000,0.000
10.919876098632812,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
10.919876098632812,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
10.919876098632812,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
10.919876098632812,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
10.919876098632812,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
10.919876098632812,32120,chrome.exe,0.00,18,85.820,0.53,0,0,0.000,0.000
10.919876098632812,32004,msedgewebview2.exe,0.00,10,32.730,0.2,0,0,0.000,0.000
10.919876098632812,31864,chrome.exe,0.00,18,106.934,0.66,0,0,0.000,0.000
10.919876098632812,31656,svchost.exe,0.00,2,7.262,0.04,0,0,0.000,0.000
10.919876098632812,31556,powershell.exe,0.00,24,94.594,0.58,0,0,0.000,0.000
10.919876098632812,31552,chrome.exe,0.00,17,65.770,0.41,0,0,0.000,0.000
13.748393297195435,5632,MsMpEng.exe,12.70,59,270.059,1.67,396,26,12210.281,52.305
13.748393297195435,9528,python.exe,11.62,17,76.168,0.47,0,0,0.000,0.000
13.748393297195435,31556,powershell.exe,1.32,23,94.590,0.58,0,0,0.000,0.000
13.748393297195435,7272,pycharm64.exe,0.21,134,1947.020,12.03,26,13,2.359,1415.279
13.748393297195435,6136,LenovoVantage-(LenovoBoostSystemAddin).exe,0.21,19,75.148,0.46,0,0,0.000,0.000
13.748393297195435,5308,SmartNote.Service.exe,0.20,5,7.238,0.04,0,0,0.000,0.000
13.748393297195435,2964,igfxCUIServiceN.exe,0.20,5,8.746,0.05,0,0,0.000,0.000
13.748393297195435,22336,conhost.exe,0.12,4,10.887,0.07,0,0,0.000,0.000
13.748393297195435,16164,chrome.exe,0.12,16,142.430,0.88,2,1,0.398,0.180
13.748393297195435,5040,LenovoVantageService.exe,0.10,19,59.508,0.37,0,0,0.000,0.000
13.748393297195435,2272,svchost.exe,0.10,19,8.305,0.05,0,0,0.000,0.000
13.748393297195435,1884,svchost.exe,0.10,11,17.844,0.11,0,0,0.000,0.000
13.748393297195435,4,System,0.10,238,22.441,0.14,0,2,0.000,8.000
13.748393297195435,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
13.748393297195435,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
13.748393297195435,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
13.748393297195435,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
13.748393297195435,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
13.748393297195435,32120,chrome.exe,0.00,18,85.820,0.53,0,0,0.000,0.000
13.748393297195435,32004,msedgewebview2.exe,0.00,10,32.730,0.2,0,0,0.000,0.000
17.912700414657593,5632,MsMpEng.exe,12.60,58,268.398,1.66,131,0,605.151,0.000
17.912700414657593,9528,python.exe,11.72,17,76.516,0.47,0,0,0.000,0.000
17.912700414657593,22336,conhost.exe,0.64,4,10.887,0.07,0,0,0.000,0.000
17.912700414657593,1496,services.exe,0.59,10,8.754,0.05,0,0,0.000,0.000
17.912700414657593,31556,powershell.exe,0.53,23,94.590,0.58,0,0,0.000,0.000
17.912700414657593,5308,SmartNote.Service.exe,0.19,5,7.238,0.04,0,0,0.000,0.000
17.912700414657593,16164,chrome.exe,0.12,16,142.430,0.88,3,1,0.648,0.180
17.912700414657593,7272,pycharm64.exe,0.10,134,1947.020,12.03,0,0,0.000,0.000
17.912700414657593,5616,svchost.exe,0.10,23,19.566,0.12,0,0,0.000,0.000
17.912700414657593,5608,influxd.exe,0.10,18,36.418,0.23,0,0,0.000,0.000
17.912700414657593,3420,WUDFHost.exe,0.09,9,6.922,0.04,0,0,0.000,0.000
17.912700414657593,1884,svchost.exe,0.07,11,17.852,0.11,0,0,0.000,0.000
17.912700414657593,1828,WUDFHost.exe,0.07,16,12.273,0.08,0,0,0.000,0.000
17.912700414657593,4,System,0.07,238,22.441,0.14,0,0,0.000,0.000
17.912700414657593,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
17.912700414657593,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
17.912700414657593,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
17.912700414657593,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
17.912700414657593,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
17.912700414657593,32120,chrome.exe,0.00,18,85.824,0.53,3,3,0.344,0.344
22.847734212875366,5632,MsMpEng.exe,11.99,55,269.387,1.66,434,619,27881.311,4004.188
22.847734212875366,9528,python.exe,11.57,17,76.793,0.47,0,0,0.000,0.000
22.847734212875366,31556,powershell.exe,0.95,18,110.684,0.68,0,0,0.000,0.000
22.847734212875366,4716,svchost.exe,0.28,20,31.336,0.19,0,0,0.000,0.000
22.847734212875366,13920,MfeAVSvc.exe,0.25,63,39.312,0.24,0,23,0.000,3.348
22.847734212875366,5308,SmartNote.Service.exe,0.20,5,7.238,0.04,0,0,0.000,0.000
22.847734212875366,1716,svchost.exe,0.15,13,32.785,0.2,0,0,0.000,0.000
22.847734212875366,4,System,0.14,238,22.441,0.14,0,2,0.000,8.000
22.847734212875366,16164,chrome.exe,0.12,16,142.457,0.88,4,2,0.797,0.359
22.847734212875366,15192,uihost.exe,0.12,64,20.805,0.13,0,0,0.000,0.000
22.847734212875366,10520,LenovoSmartNote.exe,0.12,12,37.852,0.23,0,0,0.000,0.000
22.847734212875366,9024,explorer.exe,0.11,126,213.355,1.32,0,0,0.000,0.000
22.847734212875366,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
22.847734212875366,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
22.847734212875366,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
22.847734212875366,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
22.847734212875366,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
22.847734212875366,32120,chrome.exe,0.00,18,85.824,0.53,0,0,0.000,0.000
22.847734212875366,32004,msedgewebview2.exe,0.00,10,32.730,0.2,16,13,3.383,1.297
22.847734212875366,31864,chrome.exe,0.00,18,106.934,0.66,0,0,0.000,0.000
27.778681755065918,5632,MsMpEng.exe,12.50,55,236.582,1.46,18083,0,840.904,0.000
27.778681755065918,9528,python.exe,11.69,17,77.023,0.48,0,0,0.000,0.000
27.778681755065918,22336,conhost.exe,0.40,2,10.852,0.07,0,0,0.000,0.000
27.778681755065918,2972,svchost.exe,0.33,12,7.820,0.05,0,0,0.000,0.000
27.778681755065918,31556,powershell.exe,0.28,18,110.684,0.68,0,0,0.000,0.000
27.778681755065918,7272,pycharm64.exe,0.23,128,1946.703,12.03,21,0,1.798,0.000
27.778681755065918,28580,smartscreen.exe,0.14,11,24.297,0.15,0,0,0.000,0.000
27.778681755065918,4,System,0.14,238,22.441,0.14,0,6,0.000,24.000
27.778681755065918,16164,chrome.exe,0.12,16,142.445,0.88,5,2,1.047,0.359
27.778681755065918,11692,fsnotifier.exe,0.12,2,2.469,0.02,0,0,0.000,0.000
27.778681755065918,3060,LenovoVantage-(DeviceSettingsSystemAddin).exe,0.07,17,150.648,0.93,0,0,0.000,0.000
27.778681755065918,1412,dwm.exe,0.07,22,102.059,0.63,0,0,0.000,0.000
27.778681755065918,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
27.778681755065918,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
27.778681755065918,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
27.778681755065918,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
27.778681755065918,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
27.778681755065918,32120,chrome.exe,0.00,18,85.824,0.53,0,0,0.000,0.000
27.778681755065918,32004,msedgewebview2.exe,0.00,10,32.730,0.2,0,0,0.000,0.000
27.778681755065918,31864,chrome.exe,0.00,18,106.934,0.66,0,0,0.000,0.000
32.68554615974426,5632,MsMpEng.exe,12.62,54,242.426,1.5,44459,0,347.336,0.000
32.68554615974426,9528,python.exe,11.59,17,77.078,0.48,0,0,0.000,0.000
32.68554615974426,22336,conhost.exe,0.75,2,10.852,0.07,0,0,0.000,0.000
32.68554615974426,31556,powershell.exe,0.30,14,110.336,0.68,0,0,0.000,0.000
32.68554615974426,4,System,0.30,238,22.441,0.14,0,0,0.000,0.000
32.68554615974426,5308,SmartNote.Service.exe,0.23,5,7.238,0.04,0,0,0.000,0.000
32.68554615974426,16172,chrome.exe,0.14,16,60.672,0.37,716,921,114.016,686.093
32.68554615974426,13920,MfeAVSvc.exe,0.14,63,40.500,0.25,0,0,0.000,0.000
32.68554615974426,3788,svchost.exe,0.09,10,5.855,0.04,0,0,0.000,0.000
32.68554615974426,1884,svchost.exe,0.07,11,17.883,0.11,0,0,0.000,0.000
32.68554615974426,1716,svchost.exe,0.07,14,32.828,0.2,0,0,0.000,0.000
32.68554615974426,168,Registry,0.07,4,45.863,0.28,0,0,0.000,0.000
32.68554615974426,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
32.68554615974426,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
32.68554615974426,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
32.68554615974426,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
32.68554615974426,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
32.68554615974426,32120,chrome.exe,0.00,18,85.824,0.53,0,0,0.000,0.000
32.68554615974426,32004,msedgewebview2.exe,0.00,10,32.730,0.2,0,0,0.000,0.000
32.68554615974426,31864,chrome.exe,0.00,18,106.934,0.66,0,0,0.000,0.000
37.26974606513977,5632,MsMpEng.exe,12.50,54,248.660,1.54,82,8,108.867,16.094
37.26974606513977,9528,python.exe,11.69,17,77.090,0.48,0,0,0.000,0.000
37.26974606513977,31556,powershell.exe,0.40,14,110.336,0.68,0,0,0.000,0.000
37.26974606513977,22336,conhost.exe,0.40,2,10.852,0.07,0,0,0.000,0.000
37.26974606513977,5308,SmartNote.Service.exe,0.19,5,7.238,0.04,0,0,0.000,0.000
37.26974606513977,16164,chrome.exe,0.12,16,142.414,0.88,7,3,1.445,0.539
37.26974606513977,15816,chrome.exe,0.12,27,314.312,1.94,770,1177,556.102,185.312
37.26974606513977,13920,MfeAVSvc.exe,0.12,63,39.332,0.24,0,0,0.000,0.000
37.26974606513977,10520,LenovoSmartNote.exe,0.11,12,37.852,0.23,0,0,0.000,0.000
37.26974606513977,2972,svchost.exe,0.07,12,7.828,0.05,0,0,0.000,0.000
37.26974606513977,4,System,0.06,238,22.441,0.14,0,1,0.000,4.000
37.26974606513977,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
37.26974606513977,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
37.26974606513977,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
37.26974606513977,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
37.26974606513977,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
37.26974606513977,32120,chrome.exe,0.00,18,85.824,0.53,0,0,0.000,0.000
37.26974606513977,32004,msedgewebview2.exe,0.00,10,32.730,0.2,0,0,0.000,0.000
37.26974606513977,31864,chrome.exe,0.00,18,106.934,0.66,0,0,0.000,0.000
37.26974606513977,31656,svchost.exe,0.00,2,7.262,0.04,0,0,0.000,0.000
42.504674673080444,9528,python.exe,11.56,17,77.105,0.48,0,0,0.000,0.000
42.504674673080444,5632,MsMpEng.exe,8.50,55,249.445,1.54,16,60,13.519,120.703
42.504674673080444,11976,SearchIndexer.exe,2.09,20,41.609,0.26,0,0,0.000,0.000
42.504674673080444,1884,svchost.exe,0.46,11,17.871,0.11,0,0,0.000,0.000
42.504674673080444,31556,powershell.exe,0.41,14,110.336,0.68,0,0,0.000,0.000
42.504674673080444,5308,SmartNote.Service.exe,0.20,5,7.238,0.04,0,0,0.000,0.000
42.504674673080444,22336,conhost.exe,0.14,2,10.852,0.07,0,0,0.000,0.000
42.504674673080444,21680,svchost.exe,0.14,28,24.660,0.15,0,0,0.000,0.000
42.504674673080444,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
42.504674673080444,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
42.504674673080444,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
42.504674673080444,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
42.504674673080444,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
42.504674673080444,32120,chrome.exe,0.00,18,85.828,0.53,3,3,0.344,0.344
42.504674673080444,32004,msedgewebview2.exe,0.00,10,32.730,0.2,0,0,0.000,0.000
42.504674673080444,31864,chrome.exe,0.00,18,106.934,0.66,0,0,0.000,0.000
42.504674673080444,31656,svchost.exe,0.00,2,7.262,0.04,0,0,0.000,0.000
42.504674673080444,31552,chrome.exe,0.00,17,65.770,0.41,0,0,0.000,0.000
42.504674673080444,31372,chrome.exe,0.00,17,50.496,0.31,0,0,0.000,0.000
42.504674673080444,31304,msedge.exe,0.00,12,26.777,0.17,0,0,0.000,0.000
47.381105184555054,9528,python.exe,11.59,17,77.152,0.48,0,0,0.000,0.000
47.381105184555054,5632,MsMpEng.exe,9.03,55,251.336,1.55,15,0,13.349,0.000
47.381105184555054,11976,SearchIndexer.exe,4.49,20,41.613,0.26,0,0,0.000,0.000
47.381105184555054,1884,svchost.exe,0.54,11,17.867,0.11,0,0,0.000,0.000
47.381105184555054,5308,SmartNote.Service.exe,0.20,5,7.238,0.04,0,0,0.000,0.000
47.381105184555054,16172,chrome.exe,0.12,16,61.043,0.38,617,816,110.016,610.608
47.381105184555054,15816,chrome.exe,0.12,28,314.812,1.95,560,663,805.164,139.688
47.381105184555054,13920,MfeAVSvc.exe,0.12,64,39.371,0.24,0,0,0.000,0.000
47.381105184555054,3420,WUDFHost.exe,0.09,9,6.922,0.04,49,0,6.303,0.000
47.381105184555054,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
47.381105184555054,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
47.381105184555054,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
47.381105184555054,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
47.381105184555054,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
47.381105184555054,32120,chrome.exe,0.00,18,85.895,0.53,0,0,0.000,0.000
47.381105184555054,32004,msedgewebview2.exe,0.00,10,32.730,0.2,0,0,0.000,0.000
47.381105184555054,31864,chrome.exe,0.00,22,108.969,0.67,116,158,35.117,40.602
47.381105184555054,31656,svchost.exe,0.00,1,7.242,0.04,0,0,0.000,0.000
47.381105184555054,31556,powershell.exe,0.00,14,110.336,0.68,0,0,0.000,0.000
47.381105184555054,31552,chrome.exe,0.00,17,65.770,0.41,0,0,0.000,0.000
52.315022706985474,9528,python.exe,11.69,15,77.133,0.48,0,0,0.000,0.000
52.315022706985474,5632,MsMpEng.exe,3.20,56,249.398,1.54,38,9,396.292,10.863
52.315022706985474,11976,SearchIndexer.exe,2.35,20,41.469,0.26,0,0,0.000,0.000
52.315022706985474,1884,svchost.exe,0.53,11,17.867,0.11,0,0,0.000,0.000
52.315022706985474,22336,conhost.exe,0.28,2,10.863,0.07,0,0,0.000,0.000
52.315022706985474,5308,SmartNote.Service.exe,0.20,5,7.238,0.04,0,0,0.000,0.000
52.315022706985474,21528,MpCopyAccelerator.exe,0.14,4,4.840,0.03,0,0,0.000,0.000
52.315022706985474,16164,chrome.exe,0.12,16,142.766,0.88,11,5,2.242,0.898
52.315022706985474,8400,WmiPrvSE.exe,0.11,8,12.773,0.08,0,0,0.000,0.000
52.315022706985474,2972,svchost.exe,0.07,12,7.867,0.05,0,0,0.000,0.000
52.315022706985474,4,System,0.07,238,22.441,0.14,0,1,0.000,4.000
52.315022706985474,33776,chrome.exe,0.00,17,61.598,0.38,0,0,0.000,0.000
52.315022706985474,33268,LockApp.exe,0.00,14,54.316,0.34,0,0,0.000,0.000
52.315022706985474,32824,msedgewebview2.exe,0.00,7,18.363,0.11,0,0,0.000,0.000
52.315022706985474,32168,svchost.exe,0.00,3,5.379,0.03,0,0,0.000,0.000
52.315022706985474,32152,UserOOBEBroker.exe,0.00,1,8.434,0.05,0,0,0.000,0.000
52.315022706985474,32120,chrome.exe,0.00,18,85.895,0.53,0,0,0.000,0.000
52.315022706985474,32004,msedgewebview2.exe,0.00,10,32.730,0.2,9,9,0.703,0.703
52.315022706985474,31864,chrome.exe,0.00,22,108.969,0.67,0,0,0.000,0.000
